***;Taurus EVB;6;5;R 764;Beroun;Karlstejn;0,6;Forward;Forward;200;3300
***;Ragulin;4;3;N 31 54 597 5 004;Beroun;Karlstejn;0,8;Forward;Forward;5200;3600
***;Desiero DB642 133-3;1;2;Os 8845;Beroun;Karlstejn,hrad;1;Backward;Forward;900;1500
N 31 54 597 5 004;Karlstejn;Beroun;19:52:00;;;;;;;;
R 764;Beroun;Karlstejn;19:53:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;19:54:00;;;;;;;;
R 764;Karlstejn;Beroun;19:55:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;19:56:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;19:57:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;19:58:00;;;;;;;;
R 764;Beroun;Karlstejn;19:59:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;20:00:00;;;;;;;;
R 764;Karlstejn;Beroun;20:01:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;20:02:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;20:03:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;20:04:00;;;;;;;;
R 764;Beroun;Karlstejn;20:05:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;20:06:00;;;;;;;;
R 764;Karlstejn;Beroun;20:07:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;20:08:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;20:09:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;20:10:00;;;;;;;;
R 764;Beroun;Karlstejn;20:11:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;20:12:00;;;;;;;;
R 764;Karlstejn;Beroun;20:13:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;20:14:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;20:15:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;20:16:00;;;;;;;;
R 764;Beroun;Karlstejn;20:17:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;20:18:00;;;;;;;;
R 764;Karlstejn;Beroun;20:19:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;20:20:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;20:21:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;20:22:00;;;;;;;;
R 764;Beroun;Karlstejn;20:23:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;20:24:00;;;;;;;;
R 764;Karlstejn;Beroun;20:25:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;20:26:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;20:27:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;20:28:00;;;;;;;;
R 764;Beroun;Karlstejn;20:29:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;20:30:00;;;;;;;;
R 764;Karlstejn;Beroun;20:31:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;20:32:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;20:33:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;20:34:00;;;;;;;;
R 764;Beroun;Karlstejn;20:35:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;20:36:00;;;;;;;;
R 764;Karlstejn;Beroun;20:37:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;20:38:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;20:39:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;20:40:00;;;;;;;;
R 764;Beroun;Karlstejn;20:41:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;20:42:00;;;;;;;;
R 764;Karlstejn;Beroun;20:43:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;20:44:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;20:45:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;20:46:00;;;;;;;;
R 764;Beroun;Karlstejn;20:47:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;20:48:00;;;;;;;;
R 764;Karlstejn;Beroun;20:49:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;20:50:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;20:51:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;20:52:00;;;;;;;;
R 764;Beroun;Karlstejn;20:53:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;20:54:00;;;;;;;;
R 764;Karlstejn;Beroun;20:55:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;20:56:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;20:57:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;20:58:00;;;;;;;;
R 764;Beroun;Karlstejn;20:59:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;21:00:00;;;;;;;;
R 764;Karlstejn;Beroun;21:01:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;21:02:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;21:03:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;21:04:00;;;;;;;;
R 764;Beroun;Karlstejn;21:05:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;21:06:00;;;;;;;;
R 764;Karlstejn;Beroun;21:07:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;21:08:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;21:09:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;21:10:00;;;;;;;;
R 764;Beroun;Karlstejn;21:11:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;21:12:00;;;;;;;;
R 764;Karlstejn;Beroun;21:13:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;21:14:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;21:15:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;21:16:00;;;;;;;;
R 764;Beroun;Karlstejn;21:17:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;21:18:00;;;;;;;;
R 764;Karlstejn;Beroun;21:19:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;21:20:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;21:21:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;21:22:00;;;;;;;;
R 764;Beroun;Karlstejn;21:23:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;21:24:00;;;;;;;;
R 764;Karlstejn;Beroun;21:25:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;21:26:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;21:27:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;21:28:00;;;;;;;;
R 764;Beroun;Karlstejn;21:29:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;21:30:00;;;;;;;;
R 764;Karlstejn;Beroun;21:31:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;21:32:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;21:33:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;21:34:00;;;;;;;;
R 764;Beroun;Karlstejn;21:35:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;21:36:00;;;;;;;;
R 764;Karlstejn;Beroun;21:37:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;21:38:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;21:39:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;21:40:00;;;;;;;;
R 764;Beroun;Karlstejn;21:41:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;21:42:00;;;;;;;;
R 764;Karlstejn;Beroun;21:43:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;21:44:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;21:45:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;21:46:00;;;;;;;;
R 764;Beroun;Karlstejn;21:47:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;21:48:00;;;;;;;;
R 764;Karlstejn;Beroun;21:49:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;21:50:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;21:51:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;21:52:00;;;;;;;;
R 764;Beroun;Karlstejn;21:53:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;21:54:00;;;;;;;;
R 764;Karlstejn;Beroun;21:55:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;21:56:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;21:57:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;21:58:00;;;;;;;;
R 764;Beroun;Karlstejn;21:59:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;22:00:00;;;;;;;;
R 764;Karlstejn;Beroun;22:01:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;22:02:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;22:03:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;22:04:00;;;;;;;;
R 764;Beroun;Karlstejn;22:05:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;22:06:00;;;;;;;;
R 764;Karlstejn;Beroun;22:07:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;22:08:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;22:09:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;22:10:00;;;;;;;;
R 764;Beroun;Karlstejn;22:11:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;22:12:00;;;;;;;;
R 764;Karlstejn;Beroun;22:13:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;22:14:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;22:15:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;22:16:00;;;;;;;;
R 764;Beroun;Karlstejn;22:17:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;22:18:00;;;;;;;;
R 764;Karlstejn;Beroun;22:19:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;22:20:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;22:21:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;22:22:00;;;;;;;;
R 764;Beroun;Karlstejn;22:23:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;22:24:00;;;;;;;;
R 764;Karlstejn;Beroun;22:25:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;22:26:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;22:27:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;22:28:00;;;;;;;;
R 764;Beroun;Karlstejn;22:29:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;22:30:00;;;;;;;;
R 764;Karlstejn;Beroun;22:31:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;22:32:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;22:33:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;22:34:00;;;;;;;;
R 764;Beroun;Karlstejn;22:35:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;22:36:00;;;;;;;;
R 764;Karlstejn;Beroun;22:37:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;22:38:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;22:39:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;22:40:00;;;;;;;;
R 764;Beroun;Karlstejn;22:41:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;22:42:00;;;;;;;;
R 764;Karlstejn;Beroun;22:43:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;22:44:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;22:45:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;22:46:00;;;;;;;;
R 764;Beroun;Karlstejn;22:47:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;22:48:00;;;;;;;;
R 764;Karlstejn;Beroun;22:49:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;22:50:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;22:51:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;22:52:00;;;;;;;;
R 764;Beroun;Karlstejn;22:53:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;22:54:00;;;;;;;;
R 764;Karlstejn;Beroun;22:55:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;22:56:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;22:57:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;22:58:00;;;;;;;;
R 764;Beroun;Karlstejn;22:59:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;23:00:00;;;;;;;;
R 764;Karlstejn;Beroun;23:01:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;23:02:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;23:03:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;23:04:00;;;;;;;;
R 764;Beroun;Karlstejn;23:05:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;23:06:00;;;;;;;;
R 764;Karlstejn;Beroun;23:07:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;23:08:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;23:09:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;23:10:00;;;;;;;;
R 764;Beroun;Karlstejn;23:11:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;23:12:00;;;;;;;;
R 764;Karlstejn;Beroun;23:13:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;23:14:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;23:15:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;23:16:00;;;;;;;;
R 764;Beroun;Karlstejn;23:17:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;23:18:00;;;;;;;;
R 764;Karlstejn;Beroun;23:19:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;23:20:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;23:21:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;23:22:00;;;;;;;;
R 764;Beroun;Karlstejn;23:23:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;23:24:00;;;;;;;;
R 764;Karlstejn;Beroun;23:25:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;23:26:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;23:27:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;23:28:00;;;;;;;;
R 764;Beroun;Karlstejn;23:29:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;23:30:00;;;;;;;;
R 764;Karlstejn;Beroun;23:31:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;23:32:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;23:33:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;23:34:00;;;;;;;;
R 764;Beroun;Karlstejn;23:35:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;23:36:00;;;;;;;;
R 764;Karlstejn;Beroun;23:37:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;23:38:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;23:39:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;23:40:00;;;;;;;;
R 764;Beroun;Karlstejn;23:41:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;23:42:00;;;;;;;;
R 764;Karlstejn;Beroun;23:43:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;23:44:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;23:45:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;23:46:00;;;;;;;;
R 764;Beroun;Karlstejn;23:47:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;23:48:00;;;;;;;;
R 764;Karlstejn;Beroun;23:49:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;23:50:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;23:51:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;23:52:00;;;;;;;;
R 764;Beroun;Karlstejn;23:53:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;23:54:00;;;;;;;;
R 764;Karlstejn;Beroun;23:55:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;23:56:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;23:57:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;23:58:00;;;;;;;;
R 764;Beroun;Karlstejn;23:59:00;;;;;;;;
